url,category,subcategory,tanggal_publish,judul,tags,konten
https://money.kompas.com/read/2019/08/01/124215826/kompascom-kembali-jadi-pemenang-kategori-media-online-tepercaya,Travel,Travel News,2019-08-01 12:42:15,Kompas.com Kembali Jadi Pemenang Kategori Media Online Tepercaya,"media online, Kompas.com, Superbrands","JAKARTA, KOMPAS.com — Superbrands, lembaga arbiter internasional untuk brand terkemuka bersama lembaga survei Nielsen kembali memberikan apresiasi kepada merek-merek terbaik Indonesia. Untuk kategori Trusted Online Media ( media online tepercaya), Kompas.com tampil sebagai pemenang di antara ribuan media online yang tumbuh dan berkembang di era digital di Indonesia. Pada 2018, Dewan Pers mencatat, setidaknya ada 43.000 media online di Indonesia. Dari puluhan ribu media online itu, tidak lebih dari 200 media online yang dikategorikan terverifikasi. Pengumuman pemenang dan pemberian penghargaan kepada Kompas.com sebagai media online tepercaya dilakukan pada Gala Awards Superbrands 2019 di Ballroom 1, Sheraton Gandaria, Jakarta, Jumat, 26 Juli 2019. Superbrands adalah lembaga yang sudah berdiri selama lebih dari 26 tahun di lebih dari 86 negara. Atas pengakuan dan penghargaan Superbrands 2019 untuk Kompas.com sebagai media online tepercaya ini, Pemimpin Redaksi Kompas.com Wisnu Nugroho mengucapkan terima kasih khususnya kepada para pembaca. “Pengakuan dan penghargaan ini adalah peneguh atas upaya jurnalistik Kompas.com selama 23 tahun lebih untuk menjadi media rujukan tepercaya bagi para pembaca,” ujar Wisnu di Jakarta, Kamis (1/8/2019). Untuk Kompas.com yang didirikan pada 14 September 1995, penghargaan sebagai media online tepercaya merupakan penghargaan berturut-turut kedua setelah pada 2018 mendapat penghargaan yang sama. “Terima kasih pertama-tama untuk para pembaca,” ujar Wisnu Nugroho. Dalam satu tahun terakhir, sebagai media online tepercaya, Kompas.com berperan dalam jaringan internasional penguji fakta (International Fact Checking Network/IFCN) untuk melawan hoaks dan mengungkapkan kebenaran dengan kerja-kerja jurnalistik. Terkait pemberian penghargaan ini, CEO Superbrands Indonesia Grandtyana Mayasari mengatakan, penghargaan yang diraih para pemilik brand merupakan bukti pencapaian. “ Brand yang mendapat Superbrands Awards 2019 telah menjadi TOP of Mind yang mendapat tempat sangat spesial di mata para konsumen, melalui inovasi-inovasi yang dilakukan selama ini,” ujar Grandtyana. Acara Gala Awards Superbrands Indonesia 2019 dihadiri sekitar 40 brand terkemuka di Indonesia yang mendapatkan status dan penghargaan berdasarkan penilaian yang dilakukan oleh Nielsen dengan 38 kategori penghargaan."
https://travel.kompas.com/read/2025/09/30/120100627/ekspektasi-vs-realita-wisata-bali-yang-disorot-media-asing,Travel,Travel News,2025-09-30 12:01:00,Ekspektasi Vs Realita Wisata Bali yang Disorot Media Asing,"Bali, Pariwisata Bali, Wisata bali disorot media asing","KOMPAS.com - Bali selama ini memang dikenal sebagai destinasi wisata kelas dunia. Banyak orang dari seluruh dunia berkunjung ke sana. Kombinasi antara keindahan alam dan kekayaan budaya, membuat banyak wisatawan penasaran untuk bisa menyaksikannya. Namun, seiring berjalannya waktu, wajah Bali kini semakin diperdebatkan. Media asing, seperti BBC ikut menyorotinya. Gambaran Bali yang romantis dan menenangkan kerap dibagikan lewat media sosial: matahari terbenam yang memukau, kafe estetik, hingga minuman tropis nan segar. Namun bagi sebagian wisatawan, kenyataan yang ditemui justru berbeda. Sampah yang menumpuk di pantai, macet di jalanan, dan hiruk-pikuk pembangunan sering kali mengaburkan citra “surga spiritual” yang dulu dijanjikan. Dilansir dari laman BBC , salah satunya dialami wisatawan bernama Zoe Rae. Dengan ekspektasi tinggi setelah melihat potret Bali di Instagram, ia merasa kecewa ketika akhirnya tiba. Alih-alih menikmati ulang tahun di Bali, Zoe memutuskan untuk pindah ke Dubai secara mendadak. Namun menurut Hollie Marie, kreator konten asal Inggris yang kini menetap di Bali, banyak wisatawan hanya terjebak di area populer yang penuh kafe dan spot Instagramable. Padahal, Bali masih menyimpan pesona alam otentik, mulai dari menyelam di laut utara hingga menyaksikan matahari terbit. Hal serupa juga diungkapkan Canny Claudya, yang menilai masalah utama ada pada pilihan lokasi wisata: “Kalau merasa Bali terlalu padat, berarti Anda salah memilih tempat.” Penduduk setempat justru merasakan dampak paling nyata dari ledakan pariwisata. Ni Kadek Sintya, misalnya, mengenang masa ketika ia bisa berkendara dengan tenang melewati sawah di Canggu. Kini, kawasan itu berubah menjadi salah satu titik macet terparah di Bali. Desa nelayan yang dulunya sepi pun bertransformasi menjadi magnet peselancar internasional, mengikuti jejak Uluwatu dan Seminyak. Peneliti I Made Vikannanda menilai kekecewaan wisatawan pada Bali yang semakin padat sebenarnya disebabkan oleh ulah wisatawan itu sendiri. Peningkatan hotel, kafe, dan vila—khususnya milik investor asing, mendorong pembangunan yang menggerus sawah, pura, hingga struktur sosial masyarakat lokal. Selain masalah infrastruktur, citra Bali juga kerap tercoreng oleh ulah turis nakal. Kasus kecelakaan skuter akibat mabuk, perilaku tak senonoh di area suci, hingga deportasi wisatawan asing menjadi berita rutin."
https://travel.kompas.com/read/2025/10/02/145207027/permudah-turis-asing-datang-aplikasi-all-indonesia-resmi-diluncurkan,Travel,Travel News,2025-10-02 14:52:07,"Permudah Turis Asing Datang, Aplikasi All Indonesia Resmi Diluncurkan","Kemenpar, bandara soekarno hatta, Wamenpar Ni Luh Puspa, Aplikasi All Indonesia","KOMPAS.com - Aplikasi ""All Indonesia"" resmi diluncurkan untuk menyederhanakan proses kedatangan turis di bandara dan pelabuhan internasional. Wakil Menteri Pariwisata (Wamenpar) Ni Luh Enik Ermawati atau akrab disapa Ni Luh Puspa menilai peluncuran aplikasi ""All Indonesia"" sebagai terobosan penting. ""Integrasi layanan imigrasi, bea cukai, kesehatan, dan karantina dalam satu aplikasi akan memberikan pengalaman perjalanan yang lebih efisien, cepat, dan nyaman bagi wisatawan. Ini adalah bagian dari upaya kita untuk meningkatkan customer experience pariwisata Indonesia,"" kata Ni Luh dalam keterangan resmi, Kamis (1/10/2025). Ni Luh mengatakan kehadiran aplikasi ""All Indonesia"" diyakini mampu mempermudah proses kedatangan turis asing ke Indonesia. Dengan demikian, Indonesia dapat menjadi salah satu destinasi wisata pilihan bagi turis asing. ""Dengan proses kedatangan yang lebih lancar dan mudah, wisatawan bisa langsung fokus menikmati keindahan dan keramahtamahan Indonesia,"" katanya. Ni Luh mengungkapkan pihaknya siap berkolaborasi dengan seluruh kementerian/lembaga terkait untuk memastikan implementasi ""All Indonesia"" berjalan efektif di seluruh pintu masuk internasional. Sebab, kolaborasi dan inovasi adalah kunci untuk mewujudkan pariwisata yang berkualitas, inklusif, dan berkelanjutan. ""Pariwisata tidak bisa bergerak sendiri, melainkan harus didukung ekosistem lintas sektor. Semoga langkah ini memberi manfaat luas, baik bagi wisatawan maupun masyarakat,"" ungkapnya. Berdasarkan data keimigrasian tahun 2023, ada 20 juta orang, baik itu warga negara Indonesia maupun warga negara asing, yang masuk ke Indonesia. Angka ini kemudian meningkat 20 persen di tahun 2024 menjadi 24 juta orang dan pada Januari sampai September 2025, tercatat ada 20 juta orang yang masuk ke Indonesia. ""Pintu gerbang negara kita bagaikan etalase bangsa. Pengalaman pertama yang dirasakan oleh masyarakat internasional tentunya akan membentuk citra Indonesia di mata dunia. Sistem deklarasi lintas batas yang modern, ramah, dan efisien adalah hal pertama yang kita sodorkan kepada dunia,"" ujar Agus. Sementara itu, Menteri Koordinator Bidang Infrastruktur dan Pembangunan Kewilayahan, Agus Harimurti Yudhoyono, mengungkapkan aplikasi ini tidak hanya menjadi aplikasi untuk mencatat kedatangan warga negara Indonesia dan warga negara asing melainkan mengintegrasikan fungsi imigrasi, Bea Cukai, Kesehatan dan juga karantina terhadap tumbuhan, hewan, termasuk ikan, dan produk-produknya yang masuk ke Indonesia. ""Di sini kami berharap siapapun yang masuk ke Indonesia merasa lebih percaya diri dan nyaman karena kita ingin meningkatkan pariwisata kita, wisatawan mancanegara terutama termasuk juga para investor dan semua yang ingin datang ke Indonesia untuk memiliki pengalaman yang baik, impresi yang positif dan kemudian bisa menceritakan kepada yang lain untuk kembali datang ke Indonesia,"" kata Agus."
https://travel.kompas.com/read/2025/10/10/120100927/kunjungan-wisman-januari-agustus-2025-tembus-10-juta-tertinggi-sejak-pandemi,Travel,Travel News,2025-10-10 12:01:00,"Kunjungan Wisman Januari–Agustus 2025 Tembus 10 Juta, Tertinggi Sejak Pandemi","kunjungan wisman, kunjungan wisman 2025, kunjungan wisman ke Indonesia tertinggi sejak pandemi","KOMPAS.com – Kementerian Pariwisata (Kemenpar) melaporkan bahwa jumlah kunjungan wisatawan mancanegara (wisman) sepanjang Januari–Agustus 2025 mencapai 10,04 juta kunjungan. Jumlah ini menjadi rekor tertinggi kunjungan wisman untuk periode yang sama sejak pandemi Covid-19. Menteri Pariwisata Widiyanti Putri Wardhana menyampaikan capaian ini dalam Laporan Kinerja Bulanan Kemenpar di Gedung Sapta Pesona, Jakarta, Kamis (9/10/2025). Berdasarkan data Badan Pusat Statistik (BPS), jumlah tersebut meningkat 10,38 persen dibandingkan periode yang sama pada 2024 yang mencatat 9,09 juta kunjungan. “Capaian ini menandai rekor tertinggi sejak pandemi dan menunjukkan bahwa arah pemulihan pariwisata Indonesia berada di jalur yang benar,” ujar Widiyanti dalam rilis Kemenpar yang Kompas.com terima, Jumat (10/10/2025). Khusus untuk bulan Agustus 2025, jumlah wisman naik dari 1,34 juta menjadi 1,51 juta kunjungan, tumbuh 12,33 persen dibandingkan Agustus 2024. Tak hanya dari sisi kunjungan luar negeri, sektor wisata domestik juga menunjukkan pertumbuhan signifikan. Perjalanan wisatawan nusantara (wisnus) pada Januari–Agustus 2025 mencapai 807,55 juta perjalanan, naik 19,71 persen dibanding periode yang sama tahun lalu (674,6 juta perjalanan). Wakil Menteri Pariwisata Ni Luh Puspa menekankan bahwa peningkatan ini memberi dampak nyata terhadap ekonomi masyarakat. “Perjalanan wisatawan nusantara berperan penting dalam menggerakkan ekonomi, terutama sektor transportasi dan konsumsi publik yang berkontribusi langsung terhadap pertumbuhan ekonomi nasional,” ujarnya. Sementara itu, wisatawan nasional yang bepergian ke luar negeri pada periode yang sama tercatat sebanyak 6,13 juta perjalanan, dengan 685.000 perjalanan terjadi pada Agustus 2025. Perbandingan ini menunjukkan bahwa Indonesia mengalami surplus wisatawan, yakni jumlah kedatangan wisman jauh lebih besar dibanding wisatawan Indonesia yang berlibur ke luar negeri. Surplus ini berdampak positif terhadap devisa bersih negara, sekaligus memperkuat peran pariwisata sebagai penopang ekonomi nasional. Untuk memperkuat fondasi sektor pariwisata, pemerintah bersama DPR RI telah mengesahkan Perubahan Ketiga atas Undang-undang Nomor 10 Tahun 2009 tentang Kepariwisataan pada 2 Oktober 2025. Menteri Widiyanti menjelaskan bahwa revisi ini menggeser paradigma pembangunan menuju ekosistem pariwisata yang holistik dan terintegrasi."
https://travel.kompas.com/read/2025/10/15/163100227/bali-jadi-pulau-terbaik-di-asia-2025-kalahkan-langkawi-malaysia,Travel,Travel News,2025-11-07 07:49:37,"Bali Jadi Pulau Terbaik di Asia 2025, Kalahkan Langkawi Malaysia","Bali, Bali Jadi Pulau Terbaik di Asia 2025","KOMPAS.com — Pulau Bali kembali menegaskan reputasinya sebagai primadona pariwisata dunia. Dalam ajang Readers’ Choice Awards 2025 yang diselenggarakan oleh dua majalah perjalanan bergengsi, Condé Nast Traveller (Inggris Raya) dan Condé Nast Traveler (Amerika Serikat), Bali berhasil meraih dua penghargaan bergengsi sekaligus. Bali dinobatkan sebagai Pulau Terbaik di Asia 2025 versi Condé Nast Traveller UK, sekaligus masuk 10 besar Pulau Terbaik di Dunia versi Condé Nast Traveler US, menempati posisi ke-6 dengan skor 89,84. Pulau Dewata bersanding dengan destinasi kelas dunia lainnya seperti Phú Quoc (Vietnam), Langkawi (Malaysia), dan Boracay (Filipina). Menteri Pariwisata Widiyanti Putri Wardhana menyampaikan bahwa penghargaan ini merupakan kelanjutan dari pencapaian gemilang Bali tahun lalu. Pada 2024, Bali juga dinobatkan sebagai Pulau Terbaik di Asia versi Condé Nast Traveller UK dengan skor 96,86 dan menduduki peringkat ke-9 dunia versi Condé Nast Traveler US dengan skor 90,15. “Pencapaian ganda ini mencerminkan kekuatan ekosistem pariwisata Indonesia yang terus berkembang, mulai dari kualitas sumber daya manusia, kesiapan destinasi, hingga komitmen terhadap prinsip keberlanjutan,” ujar Widiyanti dalam rilis Kemenpar yang Kompas.com terima, Rabu (15/10/2025). Readers’ Choice Awards merupakan penghargaan tahunan yang diselenggarakan oleh dua media perjalanan paling berpengaruh di dunia, di bawah naungan grup media internasional Condé Nast. Meskipun berasal dari satu grup, Condé Nast Traveller (UK) dan Condé Nast Traveler (US) memiliki redaksi, pembaca, serta metode penilaian yang independen dan berbeda. Tahun ini, lebih dari 500.000 pembaca global ikut berpartisipasi dalam survei daring, memberikan penilaian berdasarkan pengalaman pribadi terhadap berbagai kategori pariwisata seperti pulau, hotel, destinasi, maskapai, hingga kapal pesiar. Hasil survei tersebut dianggap sebagai salah satu bentuk pengakuan paling kredibel dalam industri pariwisata global karena mewakili suara langsung para pelancong dunia. Menurut data Badan Pusat Statistik (BPS), jumlah kunjungan wisatawan mancanegara ke Indonesia pada Januari–Agustus 2025 mencapai 10,04 juta kunjungan, meningkat 10,38% persen dibandingkan periode yang sama tahun sebelumnya. Menariknya, wisatawan asal Eropa mendominasi dengan 1,68 juta kunjungan, jauh lebih tinggi dibandingkan wisatawan dari kawasan Amerika yang mencapai 413.000 kunjungan. Data ini sejalan dengan hasil survei Condé Nast Traveller UK, yang pembacanya mayoritas berasal dari Eropa, pasar utama bagi pariwisata Indonesia. “Capaian dan penghargaan ini menjadi bukti bahwa strategi pengembangan pariwisata berkualitas dan berkelanjutan yang dijalankan Indonesia telah diakui dunia,” tambah Menteri Widiyanti."
https://travel.kompas.com/read/2025/10/16/211806927/7-tahun-berturut-turut-bali-jadi-destinasi-paling-romantis-di-asia-2025,Travel,Travel News,2025-10-16 21:18:06,"7 Tahun Berturut-turut, Bali Jadi Destinasi Paling Romantis di Asia 2025","Bali, world travel awards 2025 winners list, World Travel Awards  2025, Destinasi paling romantis di asia 2025","KOMPAS.com - Selama tujuh tahun berturut-turut, Bali kembali terpilih sebagai destinasi paling romantis di Asia atau Asia's Most Romantic Destination 2025 dalam ajang penghargaan dunia World Travel Awards (WTA) 2025. ""Para pemenang kami mewakili yang terbaik dalam keunggulan pariwisata, dan saya mengucapkan selamat kepada mereka semua atas pencapaian yang telah meningkatkan standar pencapaian di kawasan yang luar biasa ini,"" kata Pendiri World Travel Awards Graham Cooke dikutip dari siaran resmi, Kamis (16/10/2025). Sebagai informasi, WTA merupakan ajang penghargaan dan perayaan keunggulan di seluruh sektor industri pariwisata yang didirikan pada 1993. Kini, merek WTA diakui secara global sebagai standar kualitas tertinggi. Setiap tahun, WTA menyelenggarakan serangkaian upacara gala regional di seluruh dunia untuk mengakui dan merayakan kesuksesan individu dan kolektif di setiap wilayah geografis utama. Di antara beragam nominasi kategori dalam ajang World Travel Awards (WTA) 2025, Bali menduduki posisi pertama sebagai destinasi paling romantis di Asia pada 2025. Setelah Bali, dua destinasi yang juga masuk ke dalam nominasi yaitu Ko Samui (Thailand), dan Siem Reap (Cambodia). Setelah Bali, menyusul tiga destinasi lainnya yang masuk ke dalam nominasi destinasi pernikahan top di Asia 2025. Di antaranya ada Cebu (Filiphina), Koh Samui (Thailand), dan Langkawi (Malaysia). Tahun sebelumnya, pemenang destinasi pernikahan top di Asia 2024 diraih oleh Cebu, Filiphina. Sementara 5 tahun sebelumnya, pada tahun 2019 hingga 2023, Bali juga menduduki posisi sebagai pemenang destinasi pernikahan top di Asia. Mengutip laman resmi World Travel Award, metode penilaian yang dilakukan dalam ajang penghargaan ini berasal dari suara yang diberikan oleh para profesional industri. Para profesional yang dimaksud meliputi senior executivee, travel buyers , operator tur dan perjalanan, masyarakat umum, dan media. Pemungutan suara dilakukan dengan menggunakan sistem "" first past the post"" . Pemenang dengan suara terbanyak dalam suatu kategori akan dinyatakan sebagai pemenang."
https://travel.kompas.com/read/2025/11/04/070700427/betulkah-jalur-kereta-purwokerto-wonosobo-akan-direaktivasi-,Travel,Travel News,2025-11-04 07:07:00,Betulkah Jalur Kereta Purwokerto - Wonosobo Akan Direaktivasi?,"KAI, jalur kereta purwokerto wonosobo, Jalur kereta purwokerto direaktivasi, reaktivasi jalur kereta purwokerto wonosobo","KOMPAS.com - Beberapa daerah di Jawa Tengah, seperti Purbalingga, Banjarnegara, dan Wonosobo, ternyata dulunya dilalui kereta api. Jalur kereta api ini membentang dari Purwokerto. Namun, jalur ini dinonaktifkan pada tahun 1978. Rencana reaktivasi jalur kereta api (KA) Purwokerto–Wonosobo pun kembali menjadi perbincangan hangat di media sosial. Warganet di platform X ramai menyoroti potensi besar dari jalur sepanjang 92 kilometer itu, terutama untuk mendukung distribusi hasil pertanian, perkebunan, dan peternakan di wilayah Jawa Tengah bagian selatan. Perbincangan ini mencuat setelah ramai pemberitaan tentang pembangunan jaringan KRL baru di Jawa Tengah yang akan melayani rute Semarang, Demak, hingga Pekalongan. Salah satu pengguna akun X dengan nama @r*******n menulis, “Reaktivasi rel Purwokerto–Wonosobo penting juga, karena potensi gede untuk kiriman hasil pertanian, perkebunan, peternakan.” Unggahan tersebut pun memicu banyak tanggapan dari pengguna lain yang menilai jalur-jalur lama di Jawa Tengah perlu dihidupkan kembali untuk memperkuat konektivitas dan mendorong pertumbuhan ekonomi daerah. Menanggapi isu tersebut, Vice President Public Relations PT Kereta Api Indonesia ( KAI ) Anne Purba menjelaskan bahwa reaktivasi jalur Purwokerto–Wonosobo memang merupakan bagian dari program pengembangan perkeretaapian nasional yang saat ini tengah dikaji bersama Kementerian Perhubungan (Kemenhub). “Dalam pengembangan perkeretaapian, baik perkotaan maupun antarkota, prosesnya selalu melalui kajian dan koordinasi dengan regulator, yaitu Direktorat Jenderal Perkeretaapian (DJKA) Kemenhub,” ujar Anne saat dikonfirmasi, Jumat (31/10/2025). Ia menambahkan, rencana tersebut sudah tercantum dalam Rencana Induk Perkeretaapian Nasional (RIPNAS) 2030, yang mencakup berbagai kegiatan pengembangan seperti reaktivasi jalur nonaktif dan elektrifikasi jaringan di masa mendatang. “Dalam rencana induk perkeretaapian yang dikeluarkan Kementerian Perhubungan sampai 2030, memang ada kegiatan pengembangan, termasuk reaktivasi dan elektrifikasi. Beberapa jalur bisa dibuka terlebih dahulu dengan kereta nonlistrik, sambil menunggu kesiapan elektrifikasi,” jelas Anne. Rencana reaktivasi jalur ini mendapat banyak dukungan dari berbagai kalangan. Pengamat transportasi Theresia Tarigan menilai proyek tersebut akan membawa manfaat besar, tidak hanya dari sisi ekonomi, tetapi juga keselamatan transportasi. “Dengan reaktivasi jalur kereta, akses logistik akan lebih mudah, dan penggunaan truk besar yang sering menyebabkan kecelakaan bisa ditekan,” ujar Theresia. Data Balai Pengelola Transportasi Darat (BPTD) Jawa Tengah mencatat, sepanjang 2023 terdapat lebih dari 9.400 pelanggaran truk ODOL (Over Dimension Over Load) di tujuh titik penimbangan kendaraan di provinsi tersebut. Kehadiran jalur kereta diharapkan dapat mengalihkan sebagian beban distribusi barang dari jalur darat ke jalur rel, sekaligus mengurangi risiko kecelakaan lalu lintas."
https://travel.kompas.com/read/2025/11/04/223500627/pantai-gunungkidul-bakal-ditata-agar-mirip-jimbaran-bali-biar-apa,Travel,Travel News,2025-11-08 06:39:31,"Pantai Gunungkidul Bakal Ditata agar Mirip Jimbaran Bali, Biar Apa?","yogyakarta, wisata yogyakarta, Gunungkidul, wisata pantai di yogyakarta, penataan pantai di gunungkidul","YOGYAKARTA, KOMPAS.com - Pemerintah Kabupaten Gunungkidul, merencanakan penataan kawasan Pantai Sepanjang, Kemadang, Tanjungsari. Sejumlah pedagang tak menolak untuk dilakukan pemindahan dari kawasan bibir pantai ke sisi utara. Namun, semua pedagang harus ditata sehingga tidak menjadi permasalahan sosial. Dari pengamatan Kompas.com di lokasi pada Selasa (4/11/2025), Bupati Gunungkidul Endah Subekti Kuntariningsih bersama jajaran, dan juga ratusan pegawai melakukan bersih pantai. Dalam kesempatan itu, pihak Pemerintah Kabupaten Gunungkidl juga melakukan sosialisasi terkait pembongkaran gazebo dan lapak pedagang yang berada di bibir pantai. Endah menyebut tak akan merelokasi kios dan gazebo hari ini. Relokasi tetap akan dilakukan setelah sosialisasi ulang bersama warga. Relokasi diperlukan karena bangunan kios dan gazebo berada di sempadan pantai. Hal itu menyebabkan wisatawan tidak bisa langsung melihat pantai karena tertutup lapak pedagang. ""Tapi dengan pembicaraan dengan Pokdarwis, karena ini sudah lama dibicarakan Insya Allah mereka mau direlokasi, karena ini kan merelokasi pemerintah daerah,"" kata Endah. Pihaknya akan melakukan sosialisasi ulang dilakukan oleh kepala dinas yang berkaitan dengan penataan Pantai Sepanjang. ""Pada prinsipnya mereka tidak menolak pasti ada negosiasi, parkirnya sebelah mana, ukuran kiosnya jumlahnya berapa. Saya rasa dinamika seperti ini wajar,"" ucap Endah. Untuk pembangunan jalan sepanjang 500 meter dan lebar lima meter akan tetap dilakukan menggunakan anggaran daerah tahun ini. ""Kembali menyatukan pendapat, akan dibuat rapat kembali satu bahasa. Yang jelas anggaran sudah diketok harus dijalankan (pembangunan jalan),"" kata dia. Endah mengatakan, penataan pedagang secara seragam tak dilakukan pada tahun ini. Pemerintah tahun ini fokus untuk membangun akses berupa jalan. ""Ini pilot project supaya bukanya bisa siang malam, supaya bisa jadi kaya Jimbaran. Pakai kursi atau apa, malam bubar ditarik mundur. Tidak ada bangunan permanen,"" ucapnya Ia menduga sepinya kawasan pantai Sepanjang ini karena wisatawan sulit mengakses pantai."
https://travel.kompas.com/read/2025/11/05/100000227/turis-malaysia-senang-ke-jakarta-dan-bandung-kenapa,Travel,Travel News,2025-11-07 07:53:17,"Turis Malaysia Senang ke Jakarta dan Bandung, Kenapa?","jumlah turis malaysia ke indonesia, destinasi favorit turis malaysia ke indonesia, jakarta bandung jadi destinasi favorit turis malaysia, kenapa jakarta bandung jadi destinasi favorit turis malaysia","PADANG, KOMPAS.com - Turis Malaysia doyan melancong ke Indonesia. Jakarta dan Bandung menjadi destinasi favorit bagi wisatawan asal negara Negeri jiran tersebut. Berdasarkan data Badan Pusat Statistik (BPS) terbaru, turis asing yang berkunjung ke Indonesia pada September 2025 didominasi dari Malaysia sebesar 19,53 persen dari total kunjungan. ""Dilihat dari pintu masuk kunjungan turis Malaysia, destinasi paling populer itu Jakarta. Bukan cuma ke Jakarta, tapi juga Bandung karena mereka wajib banget naik Whoosh,"" kata Asisten Deputi Bidang Pemasaran Pariwisata Mancanegara I Kemenpar, Dedi Ahmad Kurnia. Hal ini disampaikan kepada Kompas.com di tengah Table Top Networking Familiarization Trip Kementerian Pariwisata RI bersama Travel Agent Malaysia ke Sumatera Barat, Kamis (30/10/2025). Dedi menuturkan, Kementerian Pariwisata menargetkan 2,5 juta kunjungan turis Malaysia ke Indonesia sepanjang tahun 2025. Tercatat sudah 1,6 jutaan kunjungan turis Malaysia ke Indonesia pada Januari-Agustus 2025, sekitar 67 persen dari target kunjungan wisman tahun 2025. Dikutip dari Kompas.com , Rabu (5/11/2025), General Manager Corporate Secretary PT KCIC, Eva Chairunnisa, mengungkapkan bahwa sejak pertama kali beroperasi, wisatawan Malaysia memang sudah mendominasi penumpang turis asing kereta cepat tersebut. Dari total 528.000 penumpang internasional Whoosh, sekitar 225.000 orang atau 43 persen berasal dari Malaysia. Managing Director Fairys Holiday Sdn Bhd, Norhaslina, mengonfirmasi data kunjungan turis Malaysia ke Indonesia. Pemilik agen perjalanan berbasis Malaysia tersebut menyebut, tidak terhitung berapa kali dirinya bolak-balik ke Indonesia untuk membawa tamu, termasuk menapaki kota Jakarta dan Bandung. “Jakarta dan Bandung paling disukai banyak tamu-tamu saya dari Malaysia. Yogyakarta dan Surabaya juga menarik,” kata Norhaslina, salah satu agent travel yang turut serta dalam Familiarization Trip Kementerian Pariwisata RI bersama Travel Agent Malaysia ke Sumatera Barat pada 27-31 Agustus 2025. Norhaslina biasanya menawarkan trip ke Jakarta-Bandung dengan tarif 2.550 ringgit Malaysia, sudah termasuk tiket pesawat PP, akomodasi, makan, dan akses masuk ke tempat wisata. Turis Malaysia yang berkunjung ke Bandung didominasi oleh anak muda dan keluarga yang gemar berbelanja dan foto OOTD ( Outfit of the Day ). ""Apalagi kalau mau ada acara pernikahan. Mereka mau beli kain, belanja yang banyak di Indonesia,"" jelas Norhaslina. General Manager JA Travel & Tours Sdn Bhd, Muhammad Faisal Bin Zaidi, juga mengungkapkan hal serupa."
https://travel.kompas.com/read/2025/11/05/210737127/cari-hotel-jogja-untuk-libur-akhir-tahun-siap-siap-kamar-mulai-penuh,Travel,Travel News,2025-11-08 12:35:09,Cari Hotel Jogja untuk Libur Akhir Tahun? Siap-siap Kamar Mulai Penuh,"yogyakarta, libur Natal dan Tahun Baru 2026, okupansi hotel di Yogyakarta","KOMPAS.com - Tingkat keterisian kamar (okupansi) hotel di Yogyakarta untuk libur akhir tahun mulai terisi. Hal itu berdasarkan data Persatuan Hotel dan Restoran Indonesia (PHRI) Daerah Istimewa Yogyakarta (DIY). ""November ini belum terlihat 'hilal'-nya. Kalau Desember rata-rata (reservasi) sudah 60 persen,"" ujar Ketua PHRI DIY Deddy Pranowo Eryono di Yogyakarta , Rabu (5/11/2025) seperti dilansir Antara. Menurut Deddy, peningkatan reservasi kamar hotel itu menjadi rutinitas tahunan setiap memasuki momen Natal dan Tahun Baru. Selain itu, para pelaku usaha perhotelan di DIY disebut telah menyiapkan sejumlah paket akhir tahun, seperti paket menginap yang dilengkapi makan malam, sarapan, hingga hiburan. Deddy menyebut khusus rata-rata tingkat reservasi kamar hotel di kawasan Kota Yogyakarta khususnya Malioboro, bahkan sudah mencapai sekitar 75 persen pada Desember 2025. Deddy memperkirakan tren reservasi itu berpotensi terus meningkat mendekati periode libur panjang. Merujuk capaian okupansi libur akhir tahun pada periode 2022 hingga 2024, menurut dia, untuk wilayah tengah Yogyakarta bisa sampai 95 sampai hampir 100 persen. Meski demikian, untuk okupansi pada libur akhir tahun ini Deddy mengaku hanya memasang target 85 persen. Menurut dia, sejumlah faktor seperti cuaca, politik dan ekonomi dapat mempengaruhi keputusan wisatawan dalam mempertahankan atau membatalkan reservasi. Menurut dia, promosi destinasi alternatif mulai ditingkatkan, termasuk wilayah Kulon Progo, Bantul, dan Gunungkidul. ""Supaya mereka mempunyai alternatif-alternatif lain untuk destinasi tidak hanya di kota saja dan Sleman, tapi juga di Kulon Progo, di Gunungkidul, dan di Bantul itu nanti kita siapkan,"" ujar Imam. Selain itu, kata dia, pengelola destinasi wisata berisiko juga diminta meninjau kembali prosedur operasional standar (SOP) penanganan keadaan darurat memasuki musim hujan. ""Kami pastikan SOP itu mereka jalankan dengan baik, itu saja. Karena kita tidak bisa mencegah terjadinya bencana alam,"" katanya."
